,tollgate_id,vehicle_model_0-2_count_lag_1,vehicle_model_3-5_count_lag_1,vehicle_model_6-7_count_lag_1,has_etc_0_count_lag_1,has_etc_1_count_lag_1,vehicle_type_0_count_lag_1,vehicle_type_1_count_lag_1,volume_lag_1,vehicle_model_0-2_count_lag_2,vehicle_model_3-5_count_lag_2,vehicle_model_6-7_count_lag_2,has_etc_0_count_lag_2,has_etc_1_count_lag_2,vehicle_type_0_count_lag_2,vehicle_type_1_count_lag_2,volume_lag_2,vehicle_model_0-2_count_mean,vehicle_model_3-5_count_mean,vehicle_model_6-7_count_mean,has_etc_0_count_mean,has_etc_1_count_mean,vehicle_type_0_count_mean,vehicle_type_1_count_mean,volume_mean,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,other_tollgate_1_has_etc_0_count_lag_1,other_tollgate_1_has_etc_1_count_lag_1,other_tollgate_1_volume_mean,Month,Day,Day_of_week,Is_weekend,Hour,Minute,target_1,target_2,target_3,target_4,target_5,target_6
2016-10-14 08:00:00,1,109,11,0,85,35,98,22,120,71,7,0,56,22,58,20,78,59.833333333333336,8.333333333333334,0.0,53.0,15.166666666666666,45.833333333333336,22.333333333333332,68.16666666666667,1015.6,1020.7,352.3333333333333,1.9666666666666666,18.3,82.0,0.0,55,22,54.333333333333336,10,14,4,False,8,0,108,107,108,126,111,152
2016-10-14 08:00:00,3,74,3,0,55,22,69,8,77,69,2,0,51,20,60,11,71,51.5,2.8333333333333335,0.0,40.833333333333336,13.5,40.666666666666664,13.666666666666666,54.333333333333336,1015.6,1020.7,352.3333333333333,1.9666666666666666,18.3,82.0,0.0,85,35,68.16666666666667,10,14,4,False,8,0,99,134,127,125,100,105
2016-10-14 08:20:00,3,94,4,1,68,31,91,8,99,74,3,0,55,22,69,8,77,64.83333333333333,3.0,0.16666666666666666,49.833333333333336,18.166666666666668,54.666666666666664,13.333333333333334,68.0,1015.5666666666666,1020.6666666666666,351.22222222222223,1.9777777777777779,18.266666666666666,81.66666666666667,0.0,78,30,80.5,10,14,4,False,8,20,134,127,125,100,105,92
2016-10-14 08:20:00,1,104,4,0,78,30,92,16,108,109,11,0,85,35,98,22,120,72.83333333333333,7.666666666666667,0.0,60.833333333333336,19.666666666666668,58.666666666666664,21.833333333333332,80.5,1015.5666666666666,1020.6666666666666,351.22222222222223,1.9777777777777779,18.266666666666666,81.66666666666667,0.0,68,31,68.0,10,14,4,False,8,20,107,108,126,111,152,89
2016-10-14 08:40:00,3,130,4,0,93,41,118,16,134,94,4,1,68,31,91,8,99,81.83333333333333,2.6666666666666665,0.16666666666666666,60.5,24.166666666666668,72.0,12.666666666666666,84.66666666666667,1015.5333333333333,1020.6333333333333,350.1111111111111,1.988888888888889,18.233333333333334,81.33333333333333,0.0,82,25,90.33333333333333,10,14,4,False,8,40,127,125,100,105,92,85
2016-10-14 08:40:00,1,104,3,0,82,25,91,16,107,104,4,0,78,30,92,16,108,83.16666666666667,7.166666666666667,0.0,67.66666666666667,22.666666666666668,69.83333333333333,20.5,90.33333333333333,1015.5333333333333,1020.6333333333333,350.1111111111111,1.988888888888889,18.233333333333334,81.33333333333333,0.0,93,41,84.66666666666667,10,14,4,False,8,40,108,126,111,152,89,137
2016-10-14 09:00:00,3,124,3,0,70,57,115,12,127,130,4,0,93,41,118,16,134,94.0,2.6666666666666665,0.16666666666666666,64.83333333333333,32.0,84.5,12.333333333333334,96.83333333333333,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,94,14,98.83333333333333,10,14,4,False,9,0,125,100,105,92,85,76
2016-10-14 09:00:00,1,106,2,0,94,14,86,22,108,104,3,0,82,25,91,16,107,92.66666666666667,6.166666666666667,0.0,75.33333333333333,23.5,79.33333333333333,19.5,98.83333333333333,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,70,57,96.83333333333333,10,14,4,False,9,0,126,111,152,89,137,94
2016-10-14 09:20:00,1,119,6,1,93,33,100,26,126,106,2,0,94,14,86,22,108,102.16666666666667,5.5,0.16666666666666666,81.33333333333333,26.5,87.5,20.333333333333332,107.83333333333333,1015.6111111111111,1020.7111111111111,310.3333333333333,1.9333333333333333,18.211111111111112,81.22222222222223,0.0,85,40,105.5,10,14,4,False,9,20,111,152,89,137,94,91
2016-10-14 09:20:00,3,120,5,0,85,40,107,18,125,124,3,0,70,57,115,12,127,101.83333333333333,3.5,0.16666666666666666,70.33333333333333,35.166666666666664,93.33333333333333,12.166666666666666,105.5,1015.6111111111111,1020.7111111111111,310.3333333333333,1.9333333333333333,18.211111111111112,81.22222222222223,0.0,93,33,107.83333333333333,10,14,4,False,9,20,100,105,92,85,76,77
2016-10-14 09:40:00,1,101,10,0,86,25,88,23,111,119,6,1,93,33,100,26,126,107.16666666666667,6.0,0.16666666666666666,86.33333333333333,27.0,92.5,20.833333333333332,113.33333333333333,1015.7222222222222,1020.8222222222222,271.6666666666667,1.8666666666666667,18.22222222222222,81.44444444444444,0.0,69,31,110.33333333333333,10,14,4,False,9,40,152,89,137,94,91,98
2016-10-14 09:40:00,3,92,8,0,69,31,86,14,100,120,5,0,85,40,107,18,125,105.66666666666667,4.5,0.16666666666666666,73.33333333333333,37.0,97.66666666666667,12.666666666666666,110.33333333333333,1015.7222222222222,1020.8222222222222,271.6666666666667,1.8666666666666667,18.22222222222222,81.44444444444444,0.0,86,25,113.33333333333333,10,14,4,False,9,40,105,92,85,76,77,89
2016-10-14 10:00:00,1,133,16,3,114,38,115,37,152,101,10,0,86,25,88,23,111,111.16666666666667,6.833333333333333,0.6666666666666666,91.16666666666667,27.5,95.33333333333333,23.333333333333332,118.66666666666667,1015.8333333333334,1020.9333333333334,233.0,1.8,18.233333333333334,81.66666666666667,0.0,79,26,115.0,10,14,4,False,10,0,89,137,94,91,98,89
2016-10-14 10:00:00,3,97,6,2,79,26,82,23,105,92,8,0,69,31,86,14,100,109.5,5.0,0.5,77.33333333333333,37.666666666666664,99.83333333333333,15.166666666666666,115.0,1015.8333333333334,1020.9333333333334,233.0,1.8,18.233333333333334,81.66666666666667,0.0,114,38,118.66666666666667,10,14,4,False,10,0,92,85,76,77,89,85
2016-10-14 10:20:00,3,88,4,0,67,25,73,19,92,97,6,2,79,26,82,23,105,108.5,5.0,0.3333333333333333,77.16666666666667,36.666666666666664,96.83333333333333,17.0,113.83333333333333,1015.9444444444445,1021.0444444444445,194.33333333333334,1.7333333333333334,18.244444444444444,81.88888888888889,0.0,73,16,115.5,10,14,4,False,10,20,85,76,77,89,85,95
2016-10-14 10:20:00,1,83,6,0,73,16,58,31,89,133,16,3,114,38,115,37,152,107.66666666666667,7.166666666666667,0.6666666666666666,90.33333333333333,25.166666666666668,89.66666666666667,25.833333333333332,115.5,1015.9444444444445,1021.0444444444445,194.33333333333334,1.7333333333333334,18.244444444444444,81.88888888888889,0.0,67,25,113.83333333333333,10,14,4,False,10,20,137,94,91,98,89,103
2016-10-14 10:40:00,1,122,15,0,97,40,93,44,137,83,6,0,73,16,58,31,89,110.66666666666667,9.166666666666666,0.6666666666666666,92.83333333333333,27.666666666666668,90.0,30.5,120.5,1016.0555555555555,1021.1555555555556,155.66666666666669,1.6666666666666665,18.255555555555556,82.11111111111111,0.0,61,24,105.66666666666667,10,14,4,False,10,40,94,91,98,89,103,93
2016-10-14 10:40:00,3,78,7,0,61,24,75,10,85,88,4,0,67,25,73,19,92,99.83333333333333,5.5,0.3333333333333333,71.83333333333333,33.833333333333336,89.66666666666667,16.0,105.66666666666667,1016.0555555555555,1021.1555555555556,155.66666666666669,1.6666666666666665,18.255555555555556,82.11111111111111,0.0,97,40,120.5,10,14,4,False,10,40,76,77,89,85,95,107
2016-10-14 11:00:00,1,87,7,0,78,16,68,26,94,122,15,0,97,40,93,44,137,107.5,10.0,0.6666666666666666,90.16666666666667,28.0,87.0,31.166666666666668,118.16666666666667,1016.1666666666666,1021.2666666666667,117.0,1.5999999999999999,18.266666666666666,82.33333333333333,0.0,59,17,97.16666666666667,10,14,4,False,11,0,91,98,89,103,93,88
2016-10-14 11:00:00,3,73,3,0,59,17,58,18,76,78,7,0,61,24,75,10,85,91.33333333333333,5.5,0.3333333333333333,70.0,27.166666666666668,80.16666666666667,17.0,97.16666666666667,1016.1666666666666,1021.2666666666667,117.0,1.5999999999999999,18.266666666666666,82.33333333333333,0.0,78,16,118.16666666666667,10,14,4,False,11,0,77,89,85,95,107,94
2016-10-14 11:20:00,3,72,5,0,56,21,64,13,77,73,3,0,59,17,58,18,76,83.33333333333333,5.5,0.3333333333333333,65.16666666666667,24.0,73.0,16.166666666666668,89.16666666666667,1016.2777777777778,1021.3777777777779,78.33333333333337,1.5333333333333332,18.27777777777778,82.55555555555556,0.0,75,16,112.33333333333333,10,14,4,False,11,20,89,85,95,107,94,141
2016-10-14 11:20:00,1,74,16,1,75,16,56,35,91,87,7,0,78,16,68,26,94,100.0,11.666666666666666,0.6666666666666666,87.16666666666667,25.166666666666668,79.66666666666667,32.666666666666664,112.33333333333333,1016.2777777777778,1021.3777777777779,78.33333333333337,1.5333333333333332,18.27777777777778,82.55555555555556,0.0,56,21,89.16666666666667,10,14,4,False,11,20,98,89,103,93,88,99
2016-10-14 11:40:00,1,87,11,0,75,23,67,31,98,74,16,1,75,16,56,35,91,97.66666666666667,11.833333333333334,0.6666666666666666,85.33333333333333,24.833333333333332,76.16666666666667,34.0,110.16666666666667,1016.3888888888889,1021.4888888888889,39.666666666666686,1.4666666666666666,18.288888888888888,82.77777777777777,0.0,60,29,87.33333333333333,10,14,4,False,11,40,89,103,93,88,99,111
2016-10-14 11:40:00,3,82,6,1,60,29,72,17,89,72,5,0,56,21,64,13,77,81.66666666666667,5.166666666666667,0.5,63.666666666666664,23.666666666666668,70.66666666666667,16.666666666666668,87.33333333333333,1016.3888888888889,1021.4888888888889,39.666666666666686,1.4666666666666666,18.288888888888888,82.77777777777777,0.0,75,23,110.16666666666667,10,14,4,False,11,40,85,95,107,94,141,129
2016-10-14 12:00:00,1,86,2,1,68,21,61,28,89,87,11,0,75,23,67,31,98,89.83333333333333,9.5,0.3333333333333333,77.66666666666667,22.0,67.16666666666667,32.5,99.66666666666667,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,61,24,84.0,10,14,4,False,12,0,103,93,88,99,111,108
2016-10-14 12:00:00,3,85,0,0,61,24,71,14,85,82,6,1,60,29,72,17,89,79.66666666666667,4.166666666666667,0.16666666666666666,60.666666666666664,23.333333333333332,68.83333333333333,15.166666666666666,84.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,68,21,99.66666666666667,10,14,4,False,12,0,95,107,94,141,129,123
2016-10-14 12:20:00,1,94,9,0,82,21,68,35,103,86,2,1,68,21,61,28,89,91.66666666666667,10.0,0.3333333333333333,79.16666666666667,22.833333333333332,68.83333333333333,33.166666666666664,102.0,1016.4333333333333,1021.5333333333333,40.22222222222222,1.4444444444444444,18.288888888888888,83.44444444444444,0.0,76,19,84.5,10,14,4,False,12,20,93,88,99,111,108,122
2016-10-14 12:20:00,3,91,4,0,76,19,77,18,95,85,0,0,61,24,71,14,85,80.16666666666667,4.166666666666667,0.16666666666666666,62.166666666666664,22.333333333333332,69.5,15.0,84.5,1016.4333333333333,1021.5333333333333,40.22222222222222,1.4444444444444444,18.288888888888888,83.44444444444444,0.0,82,21,102.0,10,14,4,False,12,20,107,94,141,129,123,121
2016-10-14 12:40:00,1,86,7,0,70,23,63,30,93,94,9,0,82,21,68,35,103,85.66666666666667,8.666666666666666,0.3333333333333333,74.66666666666667,20.0,63.833333333333336,30.833333333333332,94.66666666666667,1016.3666666666667,1021.4666666666667,79.44444444444444,1.488888888888889,18.27777777777778,83.88888888888889,0.0,80,27,88.16666666666667,10,14,4,False,12,40,88,99,111,108,122,101
2016-10-14 12:40:00,3,100,7,0,80,27,92,15,107,91,4,0,76,19,77,18,95,83.83333333333333,4.166666666666667,0.16666666666666666,65.33333333333333,22.833333333333332,72.33333333333333,15.833333333333334,88.16666666666667,1016.3666666666667,1021.4666666666667,79.44444444444444,1.488888888888889,18.27777777777778,83.88888888888889,0.0,70,23,94.66666666666667,10,14,4,False,12,40,94,141,129,123,121,116
2016-10-14 13:00:00,3,92,2,0,77,17,77,17,94,100,7,0,80,27,92,15,107,87.0,4.0,0.16666666666666666,68.33333333333333,22.833333333333332,75.5,15.666666666666666,91.16666666666667,1016.3,1021.4,118.66666666666666,1.5333333333333332,18.266666666666666,84.33333333333333,0.0,74,14,93.66666666666667,10,14,4,False,13,0,141,129,123,121,116,113
2016-10-14 13:00:00,1,81,7,0,74,14,53,35,88,86,7,0,70,23,63,30,93,84.66666666666667,8.666666666666666,0.3333333333333333,74.0,19.666666666666668,61.333333333333336,32.333333333333336,93.66666666666667,1016.3,1021.4,118.66666666666666,1.5333333333333332,18.266666666666666,84.33333333333333,0.0,77,17,91.16666666666667,10,14,4,False,13,0,99,111,108,122,101,100
2016-10-14 13:20:00,3,139,2,0,106,35,120,21,141,92,2,0,77,17,77,17,94,98.16666666666667,3.5,0.16666666666666666,76.66666666666667,25.166666666666668,84.83333333333333,17.0,101.83333333333333,1016.2333333333333,1021.3333333333334,157.88888888888889,1.5777777777777777,18.255555555555556,84.77777777777777,0.0,86,13,95.0,10,14,4,False,13,20,129,123,121,116,113,100
2016-10-14 13:20:00,1,94,5,0,86,13,67,32,99,81,7,0,74,14,53,35,88,88.0,6.833333333333333,0.16666666666666666,75.83333333333333,19.166666666666668,63.166666666666664,31.833333333333332,95.0,1016.2333333333333,1021.3333333333334,157.88888888888889,1.5777777777777777,18.255555555555556,84.77777777777777,0.0,106,35,101.83333333333333,10,14,4,False,13,20,111,108,122,101,100,117
2016-10-14 13:40:00,3,122,7,0,95,34,110,19,129,139,2,0,106,35,120,21,141,104.83333333333333,3.6666666666666665,0.0,82.5,26.0,91.16666666666667,17.333333333333332,108.5,1016.1666666666666,1021.2666666666667,197.11111111111111,1.6222222222222222,18.244444444444444,85.22222222222223,0.0,90,21,97.16666666666667,10,14,4,False,13,40,123,121,116,113,100,106
2016-10-14 13:40:00,1,100,10,1,90,21,71,40,111,94,5,0,86,13,67,32,99,90.16666666666667,6.666666666666667,0.3333333333333333,78.33333333333333,18.833333333333332,63.833333333333336,33.333333333333336,97.16666666666667,1016.1666666666666,1021.2666666666667,197.11111111111111,1.6222222222222222,18.244444444444444,85.22222222222223,0.0,95,34,108.5,10,14,4,False,13,40,108,122,101,100,117,116
2016-10-14 14:00:00,1,100,8,0,84,24,83,25,108,100,10,1,90,21,71,40,111,92.5,7.666666666666667,0.16666666666666666,81.0,19.333333333333332,67.5,32.833333333333336,100.33333333333333,1016.1,1021.2,236.33333333333331,1.6666666666666667,18.233333333333334,85.66666666666667,0.0,93,30,114.83333333333333,10,14,4,False,14,0,122,101,100,117,116,116
2016-10-14 14:00:00,3,120,3,0,93,30,105,18,123,122,7,0,95,34,110,19,129,110.66666666666667,4.166666666666667,0.0,87.83333333333333,27.0,96.83333333333333,18.0,114.83333333333333,1016.1,1021.2,236.33333333333331,1.6666666666666667,18.233333333333334,85.66666666666667,0.0,84,24,100.33333333333333,10,14,4,False,14,0,121,116,113,100,106,109
2016-10-14 14:20:00,1,114,7,1,94,28,93,29,122,100,8,0,84,24,83,25,108,95.83333333333333,7.333333333333333,0.3333333333333333,83.0,20.5,71.66666666666667,31.833333333333332,103.5,1016.0333333333333,1021.1333333333333,275.55555555555554,1.7111111111111112,18.22222222222222,86.11111111111111,0.0,88,33,119.16666666666667,10,14,4,False,14,20,101,100,117,116,116,105
2016-10-14 14:20:00,3,117,4,0,88,33,112,9,121,120,3,0,93,30,105,18,123,115.0,4.166666666666667,0.0,89.83333333333333,29.333333333333332,102.66666666666667,16.5,119.16666666666667,1016.0333333333333,1021.1333333333333,275.55555555555554,1.7111111111111112,18.22222222222222,86.11111111111111,0.0,94,28,103.5,10,14,4,False,14,20,116,113,100,106,109,115
2016-10-14 14:40:00,1,91,10,0,78,23,79,22,101,114,7,1,94,28,93,29,122,96.66666666666667,7.833333333333333,0.3333333333333333,84.33333333333333,20.5,74.33333333333333,30.5,104.83333333333333,1015.9666666666667,1021.0666666666667,314.77777777777777,1.7555555555555555,18.211111111111112,86.55555555555556,0.0,77,39,120.66666666666667,10,14,4,False,14,40,100,117,116,116,105,125
2016-10-14 14:40:00,3,111,5,0,77,39,105,11,116,117,4,0,88,33,112,9,121,116.83333333333333,3.8333333333333335,0.0,89.33333333333333,31.333333333333332,104.83333333333333,15.833333333333334,120.66666666666667,1015.9666666666667,1021.0666666666667,314.77777777777777,1.7555555555555555,18.211111111111112,86.55555555555556,0.0,78,23,104.83333333333333,10,14,4,False,14,40,113,100,106,109,115,89
2016-10-14 15:00:00,1,91,9,0,75,25,78,22,100,91,10,0,78,23,79,22,101,98.33333333333333,8.166666666666666,0.3333333333333333,84.5,22.333333333333332,78.5,28.333333333333332,106.83333333333333,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,94,19,123.83333333333333,10,14,4,False,15,0,117,116,116,105,125,114
2016-10-14 15:00:00,3,109,4,0,94,19,94,19,113,111,5,0,77,39,105,11,116,119.66666666666667,4.166666666666667,0.0,92.16666666666667,31.666666666666668,107.66666666666667,16.166666666666668,123.83333333333333,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,75,25,106.83333333333333,10,14,4,False,15,0,100,106,109,115,89,103
2016-10-14 15:20:00,3,97,2,1,73,27,88,12,100,109,4,0,94,19,94,19,113,112.66666666666667,4.166666666666667,0.16666666666666666,86.66666666666667,30.333333333333332,102.33333333333333,14.666666666666666,117.0,1015.8444444444444,1020.9444444444445,337.1111111111111,1.7222222222222223,18.22222222222222,87.22222222222223,0.0,88,29,109.83333333333333,10,14,4,False,15,20,106,109,115,89,103,112
2016-10-14 15:20:00,1,108,9,0,88,29,86,31,117,91,9,0,75,25,78,22,100,100.66666666666667,8.833333333333334,0.3333333333333333,84.83333333333333,25.0,81.66666666666667,28.166666666666668,109.83333333333333,1015.8444444444444,1020.9444444444445,337.1111111111111,1.7222222222222223,18.22222222222222,87.22222222222223,0.0,73,27,117.0,10,14,4,False,15,20,116,116,105,125,114,122
2016-10-14 15:40:00,3,99,7,0,86,20,93,13,106,97,2,1,73,27,88,12,100,108.83333333333333,4.166666666666667,0.16666666666666666,85.16666666666667,28.0,99.5,13.666666666666666,113.16666666666667,1015.7888888888889,1020.8888888888889,320.22222222222223,1.6444444444444444,18.244444444444444,87.44444444444444,0.0,82,34,110.66666666666667,10,14,4,False,15,40,109,115,89,103,112,107
2016-10-14 15:40:00,1,104,12,0,82,34,89,27,116,108,9,0,88,29,86,31,117,101.33333333333333,9.166666666666666,0.16666666666666666,83.5,27.166666666666668,84.66666666666667,26.0,110.66666666666667,1015.7888888888889,1020.8888888888889,320.22222222222223,1.6444444444444444,18.244444444444444,87.44444444444444,0.0,86,20,113.16666666666667,10,14,4,False,15,40,116,105,125,114,122,132
2016-10-14 16:00:00,1,112,4,0,86,30,94,22,116,104,12,0,82,34,89,27,116,103.33333333333333,8.5,0.16666666666666666,83.83333333333333,28.166666666666668,86.5,25.5,112.0,1015.7333333333333,1020.8333333333334,303.3333333333333,1.5666666666666667,18.266666666666666,87.66666666666667,0.0,85,24,110.83333333333333,10,14,4,False,16,0,105,125,114,122,132,135
2016-10-14 16:00:00,3,104,5,0,85,24,90,19,109,99,7,0,86,20,93,13,106,106.16666666666667,4.5,0.16666666666666666,83.83333333333333,27.0,97.0,13.833333333333334,110.83333333333333,1015.7333333333333,1020.8333333333334,303.3333333333333,1.5666666666666667,18.266666666666666,87.66666666666667,0.0,86,30,112.0,10,14,4,False,16,0,115,89,103,112,107,128
2016-10-14 16:20:00,1,101,4,0,73,32,91,14,105,112,4,0,86,30,94,22,116,101.16666666666667,8.0,0.0,80.33333333333333,28.833333333333332,86.16666666666667,23.0,109.16666666666667,1015.6777777777778,1020.7777777777778,286.44444444444446,1.488888888888889,18.288888888888888,87.88888888888889,0.0,81,34,109.83333333333333,10,14,4,False,16,20,125,114,122,132,135,89
2016-10-14 16:20:00,3,107,8,0,81,34,100,15,115,104,5,0,85,24,90,19,109,104.5,5.166666666666667,0.16666666666666666,82.66666666666667,27.166666666666668,95.0,14.833333333333334,109.83333333333333,1015.6777777777778,1020.7777777777778,286.44444444444446,1.488888888888889,18.288888888888888,87.88888888888889,0.0,73,32,109.16666666666667,10,14,4,False,16,20,89,103,112,107,128,125
2016-10-14 16:40:00,1,118,7,0,93,32,103,22,125,101,4,0,73,32,91,14,105,105.66666666666667,7.5,0.0,82.83333333333333,30.333333333333332,90.16666666666667,23.0,113.16666666666667,1015.6222222222221,1020.7222222222222,269.55555555555554,1.4111111111111112,18.31111111111111,88.11111111111111,0.0,64,25,105.33333333333333,10,14,4,False,16,40,114,122,132,135,89,85
2016-10-14 16:40:00,3,87,2,0,64,25,85,4,89,107,8,0,81,34,100,15,115,100.5,4.666666666666667,0.16666666666666666,80.5,24.833333333333332,91.66666666666667,13.666666666666666,105.33333333333333,1015.6222222222221,1020.7222222222222,269.55555555555554,1.4111111111111112,18.31111111111111,88.11111111111111,0.0,93,32,113.16666666666667,10,14,4,False,16,40,103,112,107,128,125,67
2016-10-14 17:00:00,1,110,4,0,79,35,99,15,114,118,7,0,93,32,103,22,125,108.83333333333333,6.666666666666667,0.0,83.5,32.0,93.66666666666667,21.833333333333332,115.5,1015.5666666666666,1020.6666666666666,252.66666666666666,1.3333333333333335,18.333333333333332,88.33333333333333,0.0,71,32,103.66666666666667,10,14,4,False,17,0,122,132,135,89,85,84
2016-10-14 17:00:00,3,98,5,0,71,32,94,9,103,87,2,0,64,25,85,4,89,98.66666666666667,4.833333333333333,0.16666666666666666,76.66666666666667,27.0,91.66666666666667,12.0,103.66666666666667,1015.5666666666666,1020.6666666666666,252.66666666666666,1.3333333333333335,18.333333333333332,88.33333333333333,0.0,79,35,115.5,10,14,4,False,17,0,112,107,128,125,67,38
2016-10-14 17:20:00,3,109,3,0,82,30,104,8,112,98,5,0,71,32,94,9,103,100.66666666666667,5.0,0.0,78.16666666666667,27.5,94.33333333333333,11.333333333333334,105.66666666666667,1015.5111111111111,1020.6111111111111,235.77777777777777,1.2555555555555555,18.355555555555554,88.55555555555556,0.0,87,35,116.33333333333333,10,14,4,False,17,20,107,128,125,67,38,54
2016-10-14 17:20:00,1,115,7,0,87,35,107,15,122,110,4,0,79,35,99,15,114,110.0,6.333333333333333,0.0,83.33333333333333,33.0,97.16666666666667,19.166666666666668,116.33333333333333,1015.5111111111111,1020.6111111111111,235.77777777777777,1.2555555555555555,18.355555555555554,88.55555555555556,0.0,82,30,105.66666666666667,10,14,4,False,17,20,132,135,89,85,84,58
2016-10-14 17:40:00,1,122,10,0,76,56,119,13,132,115,7,0,87,35,107,15,122,113.0,6.0,0.0,82.33333333333333,36.666666666666664,102.16666666666667,16.833333333333332,119.0,1015.4555555555555,1020.5555555555555,218.88888888888889,1.1777777777777778,18.377777777777776,88.77777777777777,0.0,83,24,105.83333333333333,10,14,4,False,17,40,135,89,85,84,58,64
2016-10-14 17:40:00,3,102,5,0,83,24,101,6,107,109,3,0,82,30,104,8,112,101.16666666666667,4.666666666666667,0.0,77.66666666666667,28.166666666666668,95.66666666666667,10.166666666666666,105.83333333333333,1015.4555555555555,1020.5555555555555,218.88888888888889,1.1777777777777778,18.377777777777776,88.77777777777777,0.0,76,56,119.0,10,14,4,False,17,40,128,125,67,38,54,51
2016-10-14 18:00:00,1,131,4,0,93,42,111,24,135,122,10,0,76,56,119,13,132,116.16666666666667,6.0,0.0,83.5,38.666666666666664,105.0,17.166666666666668,122.16666666666667,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,90,38,109.0,10,14,4,False,18,0,89,85,84,58,64,59
2016-10-14 18:00:00,3,123,5,0,90,38,116,12,128,102,5,0,83,24,101,6,107,104.33333333333333,4.666666666666667,0.0,78.5,30.5,100.0,9.0,109.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,93,42,122.16666666666667,10,14,4,False,18,0,125,67,38,54,51,52
2016-10-14 18:20:00,1,86,3,0,62,27,80,9,89,131,4,0,93,42,111,24,135,113.66666666666667,5.833333333333333,0.0,81.66666666666667,37.833333333333336,103.16666666666667,16.333333333333332,119.5,1015.3777777777777,1020.4777777777778,219.55555555555554,1.2333333333333334,18.41111111111111,89.11111111111111,0.0,82,43,110.66666666666667,10,14,4,False,18,20,85,84,58,64,59,55
2016-10-14 18:20:00,3,123,2,0,82,43,121,4,125,123,5,0,90,38,116,12,128,107.0,3.6666666666666665,0.0,78.66666666666667,32.0,103.5,7.166666666666667,110.66666666666667,1015.3777777777777,1020.4777777777778,219.55555555555554,1.2333333333333334,18.41111111111111,89.11111111111111,0.0,62,27,119.5,10,14,4,False,18,20,67,38,54,51,52,51
2016-10-14 18:40:00,3,61,6,0,48,19,61,6,67,123,2,0,82,43,121,4,125,102.66666666666667,4.333333333333333,0.0,76.0,31.0,99.5,7.5,107.0,1015.3555555555555,1020.4555555555555,237.11111111111111,1.3666666666666667,18.42222222222222,89.22222222222223,0.0,57,28,112.83333333333333,10,14,4,False,18,40,38,54,51,52,51,44
2016-10-14 18:40:00,1,82,3,0,57,28,78,7,85,86,3,0,62,27,80,9,89,107.66666666666667,5.166666666666667,0.0,75.66666666666667,37.166666666666664,99.0,13.833333333333334,112.83333333333333,1015.3555555555555,1020.4555555555555,237.11111111111111,1.3666666666666667,18.42222222222222,89.22222222222223,0.0,48,19,107.0,10,14,4,False,18,40,84,58,64,59,55,47
2016-10-14 19:00:00,3,36,2,0,25,13,34,4,38,61,6,0,48,19,61,6,67,92.33333333333333,3.8333333333333335,0.0,68.33333333333333,27.833333333333332,89.5,6.666666666666667,96.16666666666667,1015.3333333333334,1020.4333333333333,254.66666666666669,1.5,18.433333333333334,89.33333333333333,0.0,62,22,107.83333333333333,10,14,4,False,19,0,54,51,52,51,44,50
2016-10-14 19:00:00,1,79,5,0,62,22,75,9,84,82,3,0,57,28,78,7,85,102.5,5.333333333333333,0.0,72.83333333333333,35.0,95.0,12.833333333333334,107.83333333333333,1015.3333333333334,1020.4333333333333,254.66666666666669,1.5,18.433333333333334,89.33333333333333,0.0,25,13,96.16666666666667,10,14,4,False,19,0,58,64,59,55,47,50
2016-10-14 19:20:00,3,51,3,0,45,9,47,7,54,36,2,0,25,13,34,4,38,82.66666666666667,3.8333333333333335,0.0,62.166666666666664,24.333333333333332,80.0,6.5,86.5,1015.3111111111111,1020.411111111111,272.22222222222223,1.6333333333333333,18.444444444444443,89.44444444444444,0.0,44,14,97.16666666666667,10,14,4,False,19,20,51,52,51,44,50,43
2016-10-14 19:20:00,1,54,4,0,44,14,46,12,58,79,5,0,62,22,75,9,84,92.33333333333333,4.833333333333333,0.0,65.66666666666667,31.5,84.83333333333333,12.333333333333334,97.16666666666667,1015.3111111111111,1020.411111111111,272.22222222222223,1.6333333333333333,18.444444444444443,89.44444444444444,0.0,45,9,86.5,10,14,4,False,19,20,64,59,55,47,50,37
2016-10-14 19:40:00,1,59,5,0,53,11,55,9,64,54,4,0,44,14,46,12,58,81.83333333333333,4.0,0.0,61.833333333333336,24.0,74.16666666666667,11.666666666666666,85.83333333333333,1015.2888888888889,1020.3888888888889,289.77777777777777,1.7666666666666666,18.455555555555556,89.55555555555556,0.0,42,9,77.16666666666667,10,14,4,False,19,40,59,55,47,50,37,31
